GeneID1	GeneID2
7476	79885
79885	116832
116832	132112
132112	344892
344892	5648
5648	604
604	64108
64108	6480
6480	6750
6750	9370
9370	54763
54763	64770
64770	7372
7372	8997
8997	131474
131474	152273
152273	27258
27258	348825
348825	51244
51244	6533
6533	7182
7182	7508
7508	79188
79188	80852
80852	84077
84077	131965
131965	23243
23243	23473
23473	26061
26061	64145
64145	64432
64432	686
686	8292
8292	85403
85403	9467
9467	23350
23350	26577
26577	285195
285195	344838
344838	7220
7220	9435
9435	100131551
100131551	131578
131578	131583
131583	1370
1370	2814
2814	3280
3280	55341
55341	79572
79572	93109
93109	23429
23429	55164
55164	117248
117248	1618
1618	23180
23180	23228
23228	285381
285381	92106
92106	10051
10051	151742
151742	286827
286827	29970
29970	3592
3592	3840
3840	57560
57560	677767
677767	80117
80117	10015
10015	10491
10491	23122
23122	25827
25827	26032
26032	2720
2720	643853
643853	7342
7342	10217
10217	11280
11280	30
30	4615
4615	50853
50853	5333
5333	6331
6331	6336
6336	93
93	9389
9389	9390
9390	9940
9940	9941
9941	9942
9942	9943
9943	1499
1499	54986
54986	10289
10289	253639
253639	25924
25924	285267
285267	285268
285268	9045
9045	956
956	1238
1238	131375
131375	131377
131377	152206
152206	1582
1582	22906
22906	25994
25994	389114
389114	4820
4820	51188
51188	57467
57467	7433
7433	885
885	9117
9117	92999
92999	51099
51099	54861
54861	55129
55129	729085
729085	84892
84892	10168
10168	115560
115560	131616
131616	23016
23016	285343
285343	285349
285349	353274
353274	375337
375337	51304
51304	55888
55888	56992
56992	57456
57456	7047
7047	7584
7584	91392
91392	1230
1230	1232
1232	1234
1234	151903
151903	23218
23218	259173
259173	259236
259236	2829
2829	29122
29122	339906
339906	377047
377047	4057
4057	4634
4634	5745
5745	6997
6997	727811
727811	729230
729230	79442
79442	79443
79443	83597
83597	10663
10663	10803
10803	22908
22908	23395
23395	25907
25907	54585
54585	54716
54716	64866
64866	7123
7123	8994
8994	10675
10675	22907
22907	22937
22937	23276
23276	25930
25930	29072
29072	4134
4134	54859
54859	64147
64147	6599
6599	10201
10201	10425
10425	11277
11277	1294
1294	1951
1951	285231
285231	440955
440955	51246
51246	51372
51372	51385
51385	51447
51447	51517
51517	5210
5210	5364
5364	5576
5576	646424
646424	646450
646450	7384
7384	788
788	79714
79714	820
820	84126
84126	90226
90226	993
993	10180
10180	10181
10181	10641
10641	10991
10991	11068
11068	11070
11070	11186
11186	11334
11334	1154
1154	132228
132228	1795
1795	2771
2771	2779
2779	3373
3373	51161
51161	51364
51364	51409
51409	6405
6405	7866
7866	7867
7867	7869
7869	8372
8372	8692
8692	9254
9254	10039
10039	118442
118442	132141
132141	23132
23132	25864
25864	2912
2912	29890
29890	389123
389123	401067
401067	51368
51368	57060
57060	7873
7873	84836
84836	9136
9136	95
95	9730
9730	55349
55349	55540
55540	5580
5580	55802
55802	58515
58515	7086
7086	776
776	91869
91869	93973
93973	55799
55799	57408
57408	11102
11102	11170
11170	131177
131177	1776
1776	200844
200844	200845
200845	2317
2317	5162
5162	54899
54899	57406
57406	8309
8309	131873
131873	256076
256076	30849
30849	644974
644974	7200
7200	729375
729375	152078
152078	389170
389170	57018
57018	5806
5806	647033
647033	79674
79674	25976
25976	285315
285315	6747
6747	7881
7881	8833
8833	9197
9197	1894
1894	2693
2693	57552
57552	64778
64778	8743
8743	200916
200916	23043
23043	5337
5337	56648
56648	6514
6514	132299
132299	201780
201780	285527
285527	326340
326340	54940
54940	57606
57606	80157
80157	10336
10336	10815
10815	10861
10861	1609
1609	170960
170960	255403
255403	2580
2580	3425
3425	4636
4636	5158
5158	521
521	53834
53834	54872
54872	654254
654254	7700
7700	79963
79963	84179
84179	84286
84286	22947
22947	2483
2483	448831
448831	56604
56604	653544
653544	257236
257236	57533
57533	57537
57537	60312
60312	768239
768239	80273
80273	84740
84740	93624
93624	152
152	285489
285489	2868
2868	3064
3064	3083
3083	345222
345222	348926
348926	4043
4043	6002
6002	114932
114932	152789
152789	23324
23324	389197
389197	5522
5522	55330
55330	6286
6286	7466
7466	93621
93621	9778
9778	152992
152992	27201
27201	391627
391627	54436
54436	8310
8310	84448
84448	8532
8532	94031
94031	1816
1816	56606
56606	644414
644414	650293
650293	9948
9948	114905
114905	132864
132864	259282
259282	285548
285548	579
579	9364
9364	10744
10744	23216
23216	55276
55276	55286
55286	768211
768211	10568
10568	23231
23231	29945
29945	3516
3516	389203
389203	10333
10333	51088
51088	51274
51274	57728
57728	5981
5981	7096
7096	79667
79667	80008
80008	81793
81793	92689
92689	170825
170825	26511
26511	402176
402176	5156
5156	81608
81608	84708
84708	152579
152579	57291
57291	64854
64854	65997
65997	677810
677810	11275
11275	1363
1363	152756
152756	166655
166655	201931
201931	2713
2713	391712
391712	391714
391714	6307
6307	171024
171024	2169
2169	401152
401152	51778
51778	54532
54532	8654
8654	201798
201798	201799
201799	27236
27236	55294
55294	152503
152503	345062
345062	5188
5188	6189
6189	729830
729830	8944
8944	987
987	133121
133121	201973
201973	2180
2180	3660
3660	56977
56977	643036
643036	79682
79682	836
836	256309
256309	27295
27295	291
291	353322
353322	391723
391723	441054
441054	55325
55325	55805
55805	57587
57587	83891
83891	8470
8470	10723
10723	340024
340024	348932
348932	4726
4726	50805
50805	64979
64979	6531
6531	7015
7015	728609
728609	728613
728613	79888
79888	81037
81037	85409
85409	10016
10016	11076
11076	11336
11336	116349
116349	133957
133957	153478
153478	25845
25845	389257
389257	55722
55722	57491
57491	6389
6389	6550
6550	65980
65980	79844
79844	9319
9319	11044
11044	134111
134111	255167
255167	401172
401172	54888
54888	6715
6715	84246
84246	54491
54491	56172
56172	7204
7204	90268
90268	23194
23194	153571
153571	153572
153572	10409
10409	79192
79192	170690
170690	23379
23379	340094
340094	10299
10299	134145
134145	134147
134147	1611
1611	22948
22948	83853
83853	114899
114899	134218
134218	153657
153657	23600
23600	26064
26064	51151
51151	55299
55299	5810
5810	1016
1016	1010
1010	728411
728411	n.a
n.a	4671
4671	55814
55814	64087
64087	6607
6607	728340
728340	5369
5369	133383
133383	166968
166968	345651
345651	4214
4214	65056
65056	133396
133396	153129
153129	3572
3572	54514
54514	79722
79722	5295
5295	375449
375449	4064
4064	10622
10622	1070
1070	116068
116068	153364
153364	84059
84059	4208
4208	645323
645323	10111
10111	11127
11127	116842
116842	134548
134548	134549
134549	23105
23105	23176
23176	2661
2661	27089
27089	27125
27125	3308
3308	3565
3565	3596
3596	54819
54819	645121
645121	1437
1437	23305
23305	3562
3562	3567
3567	3659
3659	441108
441108	6583
6583	6584
6584	8572
8572	8974
8974	23338
23338	51128
51128	51265
51265	5515
5515	56951
56951	6500
6500	6932
6932	7320
7320	7416
7416	91368
91368	23291
23291	285590
285590	6793
6793	92181
92181	10636
10636	10960
10960	11285
11285	1627
1627	202181
202181	2161
2161	2264
2264	23567
23567	253314
253314	26262
26262	27166
27166	2870
2870	3101
3101	345456
345456	51428
51428	51720
51720	53917
53917	54540
54540	54732
54732	64324
64324	6569
6569	79930
79930	80758
80758	83463
83463	90249
90249	9260
9260	100131897
100131897	133874
133874	1794
1794	2299
2299	257358
257358	30820
30820	3779
3779	3937
3937	10802
10802	134553
134553	140947
140947	347732
347732	4762
4762	497189
497189	5307
5307	79770
79770	819
819	84105
84105	9547
9547	9555
9555	9879
9879	133491
133491	51617
51617	80315
80315	153328
153328	26223
26223	3578
3578	389332
389332	3950
3950	4090
4090	57113
57113	7045
7045	9597
9597	26249
26249	6695
6695	54908
54908	6586
6586	10007
10007	2246
2246	285613
285613	5097
5097	51294
51294	64411
64411	80762
80762	81848
81848	89848
89848	9604
9604	9812
9812	57528
57528	57824
57824	81555
81555	23092
23092	2908
2908	10318
10318	11346
11346	134466
134466	153201
153201	206358
206358	2196
2196	26112
26112	2760
2760	285641
285641	2878
2878	309
309	345611
345611	51164
51164	55696
55696	85027
85027	91975
91975	91977
91977	1044
1044	133522
133522	1436
1436	1836
1836	22993
22993	3340
3340	340075
340075	5145
5145	5159
5159	6208
6208	6534
6534	6949
6949	815
815	81789
81789	972
972	134492
134492	27430
27430	3161
3161	900
900	23120
23120	2561
2561	285629
285629	23138
23138	285596
285596	3182
3182	55651
55651	5626
5626	57396
57396	64396
64396	64777
64777	653314
653314	653316
653316	728554
728554	85007
85007	91522
91522	10814
10814	114787
114787	1212
1212	192286
192286	202134
202134	22838
22838	23197
23197	285598
285598	3274
3274	375484
375484	51491
51491	54825
54825	57179
57179	6620
6620	84321
84321	154449
154449	28514
28514	5134
5134	5689
5689	6908
6908	84498
84498	135458
135458	285768
285768	3662
3662	55770
55770	56940
56940	154386
154386	1992
1992	2762
2762	340156
340156	387071
387071	401232
401232	4835
4835	5269
5269	5272
5272	56897
56897	2295
2295	2296
2296	94234
94234	4337
4337	57497
57497	732253
732253	11104
11104	135250
135250	154064
154064	348995
348995	353091
353091	389434
389434	5110
5110	57480
57480	646024
646024	79465
79465	80328
80328	80329
80329	81706
81706	84918
84918	9113
9113	221749
221749	26240
26240	347733
347733	389362
389362	63027
63027	670
670	7280
7280	8737
8737	8899
8899	2162
2162	285780
285780	9450
9450	10667
10667	51299
51299	57128
57128	404672
404672	51429
51429	56995
56995	57583
57583	6993
6993	79683
79683	84947
84947	8871
8871	94120
94120	154007
154007	1832
1832	285782
285782	6239
6239	63915
63915	654
654	6745
6745	81567
81567	83732
83732	202
202	51250
51250	55084
55084	55278
55278	553137
553137	57107
57107	57673
57673	84816
84816	1906
1906	221692
221692	3096
3096	100113407
100113407	221710
221710	221711
221711	405754
405754	4739
4739	54898
54898	84830
84830	3720
3720	84062
84062	221687
221687	9308
9308	2766
2766	29116
29116	6310
6310	114801
114801	154075
154075	253582
253582	84456
84456	93663
93663	140767
140767	2822
2822	353219
353219	51053
51053	51473
51473	51567
51567	55856
55856	57380
57380	7915
7915	81688
81688	9750
9750	9856
9856	154141
154141	1871
1871	54901
54901	375513
375513	10246
10246	10384
10384	10385
10385	10473
10473	10475
10475	11118
11118	11119
11119	11120
11120	29777
29777	3006
3006	3007
3007	3008
3008	3010
3010	3012
3012	3013
3013	3017
3017	3018
3018	3024
3024	3077
3077	387036
387036	54718
54718	696
696	79692
79692	8334
8334	8335
8335	8339
8339	8343
8343	8344
8344	8345
8345	8346
8346	8347
8347	8350
8350	8351
8351	8352
8352	8353
8353	8355
8355	8358
8358	8359
8359	8360
8360	8361
8361	8364
8364	8365
8365	8366
8366	8367
8367	8369
8369	8968
8968	10866
10866	135656
135656	1460
1460	170680
170680	199
199	23564
23564	259197
259197	26797
26797	26801
26801	29113
29113	3107
3107	3303
3303	3305
3305	352961
352961	389376
389376	401250
401250	4050
4050	4277
4277	4439
4439	4758
4758	4795
4795	50854
50854	534
534	55937
55937	58496
58496	677820
677820	692233
692233	7407
7407	79136
79136	7916
7916	7919
7919	80737
80737	80739
80739	80740
80740	10107
10107	11270
11270	170954
170954	221545
221545	23
23	28973
28973	2968
2968	30834
30834	3133
3133	414777
414777	441140
441140	5514
5514	6992
6992	79969
79969	80352
80352	80742
80742	80868
80868	8870
8870	89870
89870	9656
9656	10554
10554	10665
10665	1388
1388	1589
1589	177
177	1797
1797	3112
3112	3117
3117	3119
3119	3127
3127	3128
3128	5089
5089	5696
5696	6048
6048	629
629	63940
63940	63943
63943	6499
6499	6890
6890	7146
7146	7936
7936	80863
80863	80864
80864	10471
10471	117283
117283	1302
1302	221496
221496	221504
221504	3109
3109	3111
3111	3113
3113	3710
3710	3833
3833	401253
401253	4295
4295	51596
51596	5252
5252	578
578	5863
5863	6015
6015	653639
653639	6892
6892	7922
7922	84300
84300	8705
8705	8831
8831	11165
11165	221491
221491	23294
23294	25803
25803	2914
2914	29993
29993	3159
3159	54887
54887	6204
6204	64771
64771	6631
6631	6882
6882	1208
1208	2178
2178	221481
221481	222662
222662	222663
222663	2289
2289	340204
340204	389383
389383	4736
4736	50619
50619	5467
5467	6732
6732	6954
6954	7005
7005	7287
7287	7629
7629	154467
154467	221468
221468	221472
221472	221476
221476	221477
221477	23070
23070	23787
23787	266727
266727	5292
5292	55633
55633	60685
60685	9025
9025	1026
1026	11329
11329	116369
116369	1432
1432	222658
222658	222659
222659	27154
27154	285848
285848	389384
389384	51513
51513	51645
51645	5603
5603	57699
57699	6428
6428	1769
1769	221458
221458	23500
23500	2740
2740	55776
55776	83795
83795	8645
8645	89822
89822	202559
202559	221336
221336	26036
26036	51715
51715	5558
5558	57691
57691	9532
9532	10957
10957	135293
135293	135295
135295	2569
2569	8732
8732	10559
10559	1268
1268	154313
154313	23036
23036	23595
23595	375519
375519	55122
55122	55389
55389	57038
57038	57150
57150	63914
63914	81833
81833	23593
23593	57221
57221	57224
57224	59351
59351	64065
64065	7128
7128	116379
116379	167826
167826	340146
340146	3459
3459	4217
4217	5191
5191	53832
53832	113402
113402	285800
285800	51660
51660	6196
6196	6862
6862	90632
90632	154197
154197	29074
29074	3482
3482	39
39	4018
4018	4142
4142	6580
6580	6581
6581	6582
6582	6648
6648	677806
677806	677812
677812	6950
6950	729603
729603	80350
80350	9589
9589	11116
11116	1235
1235	2853
2853	401285
401285	4301
4301	54346
54346	653483
653483	6953
6953	83887
83887	8635
8635	100128124
100128124	168002
168002	3834
3834	64094
64094	79981
79981	253769
253769	387263
387263	401288
401288	55274
55274	55780
55780	6991
6991	7058
7058	80069
80069	10846
10846	168090
168090	4216
4216	5071
5071	5340
5340	56895
56895	79992
79992	155185
155185	221927
221927	23288
23288	2768
2768	29886
29886	29960
29960	3955
3955	4521
4521	55501
55501	80727
80727	8379
8379	84433
84433	8662
8662	114796
114796	115330
115330	202915
202915	260341
260341	26173
26173	2852
2852	340260
340260	392617
392617	7975
7975	79778
79778	84262
84262	84310
84310	90637
90637	10652
10652	165
165	222068
222068	23386
23386	255031
255031	2645
2645	27434
27434	285955
285955	285958
285958	28988
28988	29881
29881	401331
401331	4967
4967	5224
5224	5425
5425	54606
54606	5478
5478	5814
5814	58498
58498	64005
64005	644907
644907	816
816	83637
83637	84820
84820	94239
94239	1956
1956	2631
2631	346288
346288	349075
349075	360132
360132	442308
442308	55915
55915	81552
81552	90827
90827	221935
221935	221937
221937	221938
221938	55698
55698	56903
56903	9907
9907	5799
5799	222962
222962	26100
26100	389458
389458	401303
401303	51622
51622	5395
5395	54476
54476	57786
57786	60
60	654231
654231	6624
6624	80028
80028	84629
84629	168620
168620	22853
22853	25798
25798	25851
25851	389538
389538	440
440	4951
4951	55971
55971	6863
6863	23072
23072	51619
51619	55665
55665	55744
55744	644
644	64951
64951	9263
9263	11014
11014	221955
221955	221960
221960	222967
222967	27102
27102	441194
441194	55146
55146	5879
5879	7559
7559	79034
79034	7965
7965	84132
84132	84792
84792	9265
9265	261729
261729	26872
26872	442523
442523	79846
79846	85865
85865	9069
9069	3569
3569	54543
54543	692210
692210	84668
84668	9771
9771	11328
11328	23080
23080	23658
23658	25948
25948	441208
441208	441212
441212	5137
5137	23333
23333	554236
554236	57057
57057	64224
64224	989
989	100134938
100134938	10156
10156	10234
10234	222234
222234	222235
222235	222236
222236	27000
27000	349152
349152	375611
375611	548644
548644	5649
5649	5701
5701	83787
83787	9512
9512	10603
10603	1523
1523	222229
222229	441273
441273	5439
5439	54784
54784	79706
79706	80228
80228	93408
93408	10734
10734	10980
10980	1551
1551	1576
1576	221785
221785	221908
221908	221914
221914	222950
222950	245812
245812	255374
255374	29990
29990	29992
29992	3268
3268	349149
349149	352954
352954	389541
389541	402573
402573	4176
4176	441272
441272	5379
5379	55063
55063	55262
55262	56257
56257	563
563	64816
64816	6878
6878	7551
7551	7586
7586	7589
7589	79027
79027	79037
79037	79690
79690	81392
81392	81628
81628	89122
89122	9179
9179	168507
168507	256979
256979	3364
3364	401335
401335	64759
64759	80099
80099	10268
10268	107
107	3484
3484	3486
3486	641977
641977	654319
654319	677796
677796	83605
83605	9238
9238	10320
10320	11055
11055	1644
1644	2887
2887	63979
63979	23242
23242	643955
643955	25870
25870	401357
401357	51142
51142	5260
5260	5723
5723	677803
677803	908
908	57180
57180	7516
7516	168474
168474	340252
340252	51427
51427	7697
7697	168850
168850	2918
2918	10793
10793	154807
154807	168374
168374	51351
51351	643253
643253	677807
677807	26053
26053	51119
51119	5382
5382	55069
55069	55253
55253	64940
64940	64409
64409	83698
83698	155370
155370	441250
441250	441251
441251	10049
10049	129790
129790	140545
140545	3110
3110	64327
64327	64434
64434	9690
9690	2006
2006	2969
2969	3984
3984	442582
442582	5383
5383	5982
5982	653361
653361	7458
7458	7461
7461	7462
7462	84163
84163	9569
9569	114049
114049	135886
135886	135892
135892	1364
1364	1365
1365	155368
155368	155382
155382	260294
260294	26608
26608	378108
378108	389517
389517	401375
401375	442578
442578	51085
51085	5380
5380	55695
55695	654816
654816	6804
6804	8326
8326	83451
83451	84277
84277	8468
8468	9031
9031	9275
9275	9883
9883	100101267
100101267	155400
155400	2970
2970	375593
375593	389523
389523	389524
389524	442590
442590	5387
5387	541473
541473	54441
54441	654817
654817	729438
729438	81554
81554	10344
10344	113878
113878	136853
136853	222183
222183	3092
3092	3315
3315	4191
4191	51657
51657	5447
5447	57414
57414	619190
619190	6369
6369	677801
677801	7532
7532	7784
7784	80761
80761	83862
83862	100132832
100132832	10875
10875	22932
22932	441263
441263	54103
54103	57639
57639	1804
1804	26047
26047	113763
113763	155038
155038	155066
155066	168537
168537	168544
168544	23145
23145	285971
285971	29803
29803	401431
401431	474344
474344	55303
55303	5919
5919	643641
643641	65999
65999	84626
84626	157855
157855	59347
59347	157695
157695	157697
157697	169270
169270	26260
26260	441308
441308	644128
644128	138050
138050	2339
2339	340441
340441	84197
84197	497634
497634	1875
1875	254958
254958	377677
377677	401466
401466	441362
441362	759
759	760
760	761
761	85444
85444	29942
29942	7486
7486	2055
2055	9172
9172	9228
9228	9639
9639	9920
9920	78986
78986	79845
79845	80185
80185	84549
84549	84750
84750	64478
64478	137970
137970	11160
11160	11212
11212	137362
137362	155
155	25960
25960	55290
55290	728024
728024	80139
80139	80223
80223	100133172
100133172	10395
10395	340357
340357	377630
377630	392196
392196	57604
57604	653333
653333	728957
728957	85002
85002	91694
91694	1669
1669	1670
1670	1671
1671	1672
1672	285
285	389610
389610	55326
55326	728358
728358	79648
79648	10407
10407	1673
1673	349196
349196	414325
414325	503614
503614	503618
503618	503841
503841	504180
504180	641517
641517	137075
137075	157285
157285	286042
286042	90459
90459	9258
9258	137964
137964	157848
157848	286
286	51125
51125	6422
6422	7994
7994	84296
84296	51305
51305	83696
83696	203074
203074	203076
203076	286046
286046	4482
4482	54984
54984	83595
83595	94137
94137	11178
11178	526
526	6570
6570	137797
137797	1584
1584	1585
1585	203062
203062	23237
23237	2765
2765	51337
51337	54742
54742	57152
57152	575
575	66004
66004	8000
8000	8581
8581	8629
8629	1135
1135	1191
1191	157570
157570	2053
2053	2185
2185	23087
23087	286133
286133	389643
389643	51435
51435	55246
55246	55872
55872	81551
81551	11156
11156	22898
22898	2843
2843	389690
389690	57210
57210	5747
5747	731779
731779	157574
157574	2137
2137	23303
23303	5368
5368	55140
55140	55756
55756	55893
55893	79618
79618	7976
7976	157807
157807	444
444	55636
55636	5862
5862	767
767	169044
169044	51059
51059	4956
4956	50484
50484	51366
51366	51582
51582	7071
7071	83988
83988	51123
51123	7534
7534	79977
79977	83955
83955	5820
5820	157638
157638	51571
51571	56169
56169	4609
4609	5462
5462	727677
727677	10397
10397	6482
6482	6503
6503	7038
7038	8840
8840	57623
57623	594840
594840	10656
10656	286094
286094	100036519
100036519	100133036
100133036	441432
441432	654466
654466	157983
157983	1761
1761	2298
2298	23189
23189	375690
375690	55871
55871	58524
58524	645520
645520	81704
81704	375719
375719	442421
442421	548321
548321	100133920
100133920	440896
440896	595135
595135	644019
644019	653404
653404	728747
728747	728788
728788	445571
445571	653427
653427	116224
116224	169693
169693	2395
2395	286380
286380	5239
5239	5568
5568	572558
572558	8395
8395	9414
9414	100128782
100128782	100188953
100188953	2176
2176	375748
375748	5727
5727	169792
169792	5991
5991	84850
84850	11172
11172	158358
158358	2315
2315	29126
29126	3641
3641	3717
3717	55848
55848	57589
57589	6013
6013	6019
6019	79956
79956	80380
80380	10171
10171	403313
403313	50808
50808	55064
55064	55664
55664	6505
6505	445815
445815	54566
54566	5774
5774	100113379
100113379	11191
11191	2683
2683	27290
27290	304
304	3301
3301	360
360	364
364	441394
441394	4799
4799	51510
51510	54926
54926	55234
55234	55833
55833	5646
5646	573
573	65083
65083	1306
1306	203286
203286	55357
55357	7046
7046	79695
79695	9568
9568	115426
115426	23081
23081	26953
26953	2731
2731	89882
89882	90865
90865	54796
54796	100048912
100048912	1029
1029	1030
1030	338376
338376	3439
3439	3440
3440	3441
3441	3442
3442	3443
3443	3444
3444	3445
3445	3446
3446	3447
3447	3448
3448	3449
3449	3451
3451	3452
3452	3456
3456	3467
3467	401494
401494	4507
4507	554202
554202	55958
55958	286319
286319	64922
64922	79886
79886	80173
80173	9373
9373	10210
10210	138474
138474	23586
23586	401498
401498	4712
4712	48
48	54840
54840	158035
158035	158038
158038	203228
203228	54586
54586	56832
56832	7010
7010	79817
79817	219
219	347252
347252	6461
6461	11046
11046	1515
1515	158431
158431	195827
195827	195828
195828	22869
22869	22927
22927	3293
3293	340508
340508	387328
387328	441457
441457	84278
84278	8555
8555	10541
10541	158427
158427	2304
2304	23424
23424	286359
286359	4686
4686	51531
51531	54187
54187	55363
55363	57653
57653	7111
7111	7464
7464	7507
7507	9830
9830	10488
10488	10497
10497	138724
138724	158376
158376	158381
158381	203260
203260	2189
2189	26206
26206	27240
27240	30968
30968	392307
392307	392309
392309	4882
4882	51754
51754	56656
56656	57704
57704	6023
6023	646962
646962	692094
692094	7016
7016	7094
7094	7169
7169	730112
730112	7415
7415	768
768	80256
80256	84681
84681	84720
84720	84904
84904	92973
92973	971
971	9827
9827	9853
9853	10280
10280	10850
10850	11258
11258	1271
1271	138715
138715	138716
138716	203259
203259	23349
23349	25822
25822	25853
25853	2592
2592	27019
27019	318
318	347240
347240	3590
3590	375704
375704	389715
389715	415056
415056	51271
51271	57462
57462	6363
6363	6366
6366	84688
84688	100124534
100124534	138649
138649	1842
1842	203328
203328	23299
23299	3376
3376	401541
401541	4814
4814	4958
4958	4969
4969	54829
54829	55035
55035	64768
64768	65268
65268	83744
83744	84270
84270	89846
89846	10044
10044	1025
1025	114789
114789	138428
138428	138429
138429	158248
158248	2022
2022	203
203	203245
203245	2356
2356	25792
25792	26783
26783	27090
27090	27433
27433	286207
286207	29988
29988	30815
30815	389791
389791	3934
3934	399665
399665	6136
6136	64855
64855	6812
6812	7633
7633	79095
79095	80142
80142	84253
84253	8818
8818	90678
90678	9649
9649	10444
10444	10999
10999	1384
1384	1759
1759	2021
2021	22845
22845	23511
23511	254295
254295	26995
26995	2733
2733	2801
2801	29941
29941	375757
375757	389792
389792	4957
4957	51117
51117	51148
51148	51490
51490	54662
54662	5524
5524	56262
56262	56904
56904	57171
57171	6418
6418	6709
6709	81605
81605	84885
84885	84895
84895	883
883	89891
89891	11091
11091	11093
11093	11094
11094	11182
11182	1621
1621	169436
169436	1757
1757	26301
26301	266655
266655	26813
26813	26814
26814	26815
26815	26820
26820	28
28	29989
29989	389827
389827	57109
57109	6130
6130	642968
642968	6834
6834	6835
6835	6836
6836	6837
6837	6838
6838	7410
7410	8019
8019	9719
9719	100131193
100131193	10555
10555	10807
10807	138151
138151	138307
138307	138311
138311	158055
158055	158056
158056	158062
158062	169714
169714	23203
23203	26086
26086	286256
286256	29085
29085	389812
389812	389813
389813	401562
401562	414332
414332	4851
4851	51162
51162	54461
54461	55684
55684	56623
56623	5730
5730	64170
64170	6621
6621	7186
7186	728489
728489	733
733	8022
8022	84960
84960	84973
84973	85014
85014	8721
8721	90120
90120	9919
9919	158234
158234	22844
22844	26267
26267	401505
401505	5079
5079	51010
51010	64425
64425	79269
79269	84186
84186	92014
92014	9380
9380	9925
9925	10020
10020	1211
1211	152006
152006	152007
152007	8434
8434	881
881	9833
9833	401508
401508	389741
389741	727905
727905	642265
642265	653501
653501	79937
79937	441425
441425	26149
26149	727830
727830	728495
728495	387628
387628	203197
203197	25861
25861	3371
3371	5004
5004	5005
5005	50514
50514	80709
80709	85301
85301	944
944	9550
9550	9966
9966	1620
1620	138255
138255	256691
256691	320
320	375743
375743	9413
9413	158471
158471	23230
23230	2650
2650	442425
442425	50652
50652	55312
55312	158158
158158	29968
29968	84131
84131	1514
1514	1612
1612	23552
23552	286234
286234	392360
392360	441452
441452	2619
2619	389766
389766	401535
401535	79670
79670	81689
81689	100128076
100128076	10558
10558	4783
4783	4920
4920	549
549	54769
54769	6850
6850	138639
138639	158293
158293	23196
23196	445577
445577	5253
5253	56033
56033	286204
286204	55342
55342	57706
57706	9355
9355	169841
169841	2203
2203	54754
54754	84641
84641	84909
84909	8789
8789	10952
10952	23071
23071	27130
27130	55014
55014	8013
8013	85365
85365	11064
11064	1955
1955	253039
253039	26147
26147	26190
26190	51552
51552	55755
55755	5711
5711	7185
7185	727
727	138799
138799	138802
138802	138803
138803	138804
138804	138805
138805	19
19	25934
25934	286362
286362	286365
286365	286367
286367	392376
392376	55335
55335	116443
116443	229
229	54534
54534	54886
54886	5535
5535	56254
56254	570
570	7743
7743	84302
84302	100128385
100128385	1318
1318	158405
158405	169834
169834	23307
23307	286333
286333	401548
401548	57864
57864	58493
58493	7539
7539	84263
84263	9991
9991	158399
158399	158401
158401	22949
22949	23392
23392	26248
26248	548645
548645	64420
64420	7357
7357	23245
23245	7099
7099	10783
10783	11224
11224	169611
169611	2516
2516	2649
2649	2800
2800	286205
286205	401551
401551	5537
5537	5695
5695	81873
81873	23099
23099	23452
23452	4010
4010	403341
403341	89853
89853	10244
10244	26130
26130	3309
3309	5090
5090	79109
79109	1056
1056	1057
1057	11092
11092	158067
158067	23064
23064	389799
389799	56751
56751	5900
5900	64794
64794	7248
7248	7270
7270	8328
8328	84628
84628	9328
9328	9329
9329	10585
10585	26786
26786	286336
286336	2889
2889	692093
692093	8021
8021	83549
83549	84726
84726	84814
84814	9442
9442	10422
10422	10439
10439	138162
138162	157922
157922	29991
29991	360203
360203	392399
392399	3933
3933	402381
402381	5047
5047	51116
51116	57582
57582	9858
9858	100151684
100151684	1289
1289	2219
2219	2220
2220	6256
6256	10383
10383	10811
10811	11253
11253	116225
116225	142680
142680	20
20	2529
2529	25920
25920	26012
26012	27158
27158	286257
286257	286262
286262	2902
2902	29882
29882	29952
29952	375775
375775	375791
375791	377841
377841	389816
389816	401563
401563	401565
401565	441476
441476	441478
441478	54863
54863	54932
54932	56654
56654	643210
643210	64975
64975	727800
727800	774
774	79813
79813	85026
85026	8636
8636	89958
89958	9022
9022	91373
91373	92714
92714	92715
92715	94107
94107	954
954	26609
26609	412
412	8226
8226	8228
8228	51481
51481	57502
57502	170082
170082	25975
25975	2824
2824	54960
54960	6399
6399	8481
8481	92552
92552	9367
9367	171484
171484	51284
51284	51311
51311	5634
5634	7117
7117	9758
9758	10075
10075	158787
158787	23096
23096	23133
23133	3028
3028	54328
54328	64061
64061	8242
8242	8243
8243	26823
26823	401588
401588	5127
5127	54539
54539	55634
55634	56548
56548	6102
6102	641339
641339	7317
7317	8237
8237	8241
8241	84679
84679	8552
8552	9104
9104	9767
9767	170626
170626	170627
170627	280658
280658	29057
29057	494197
494197	653067
653067	653219
653219	6757
6757	9502
9502	10013
10013	10084
10084	10214
10214	10245
10245	10682
10682	11040
11040	11152
11152	11230
11230	24140
24140	2623
2623	27238
27238	27344
27344	280660
280660	28952
28952	3266
3266	3750
3750	392465
392465	4007
4007	4943
4943	50943
50943	5355
5355	55593
55593	56850
56850	5935
5935	64743
64743	64840
64840	6756
6756	6759
6759	6839
6839	6855
6855	7030
7030	7355
7355	7454
7454	778
